time_s,p_hull_kg_m_s,p_photon_kg_m_s,p_total_kg_m_s
2.911e-06,-1.8388341136121872e-07,1.8388341136120517e-07,-1.3552527156068805e-20
2.9120000000000002e-06,-1.7922304326871822e-07,1.7922304326870473e-07,-1.3499587596865412e-20
2.9130000000000003e-06,-1.7456267517621773e-07,1.7456267517620425e-07,-1.3473117817263715e-20
2.9140000000000004e-06,-1.6990230708371723e-07,1.6990230708370378e-07,-1.3446648037662018e-20
2.915e-06,-1.6524193899121673e-07,1.652419389912033e-07,-1.3420178258060321e-20
2.916e-06,-1.6058157089871623e-07,1.6058157089870286e-07,-1.3367238698856927e-20
2.917e-06,-1.5592120280621573e-07,1.559212028062024e-07,-1.334076891925523e-20
2.9180000000000003e-06,-1.5126083471371523e-07,1.5126083471370191e-07,-1.3314299139653533e-20
2.9190000000000003e-06,-1.4660046662121473e-07,1.4660046662120144e-07,-1.3287829360051837e-20
2.92e-06,-1.4194009852871423e-07,1.4194009852870097e-07,-1.326135958045014e-20
2.921e-06,-1.3727973043621373e-07,1.3727973043620052e-07,-1.3208420021246746e-20
2.922e-06,-1.3261936234371323e-07,1.3261936234370005e-07,-1.3181950241645049e-20
2.9230000000000002e-06,-1.2795899425121273e-07,1.2795899425119958e-07,-1.3155480462043352e-20
2.9240000000000003e-06,-1.2329862615871223e-07,1.232986261586991e-07,-1.3129010682441655e-20
2.9250000000000004e-06,-1.1863825806621176e-07,1.1863825806619865e-07,-1.3115775792640807e-20
2.926e-06,-1.1397788997371126e-07,1.1397788997369817e-07,-1.308930601303911e-20
2.927e-06,-1.0931752188121076e-07,1.0931752188119771e-07,-1.3049601343636565e-20
2.928e-06,-1.046571537887103e-07,1.0465715378869724e-07,-1.3062836233437413e-20
2.9290000000000002e-06,-9.999678569620986e-08,9.999678569619678e-08,-1.3076071123238261e-20
2.9300000000000003e-06,-9.533641760370941e-08,9.533641760369631e-08,-1.3102540902839958e-20
2.931e-06,-9.067604951120896e-08,9.067604951119585e-08,-1.3115775792640807e-20
2.932e-06,-8.601568141870852e-08,8.601568141869538e-08,-1.3142245572242504e-20
2.933e-06,-8.135531332620807e-08,8.13553133261949e-08,-1.31687153518442e-20
2.934e-06,-7.669494523370763e-08,7.669494523369444e-08,-1.3181950241645049e-20
2.9350000000000003e-06,-7.203457714120718e-08,7.203457714119397e-08,-1.3208420021246746e-20
2.9360000000000003e-06,-6.737420904870673e-08,6.737420904869351e-08,-1.3221654911047594e-20
2.937e-06,-6.271384095620629e-08,6.271384095619304e-08,-1.3248124690649291e-20
2.938e-06,-5.805347286370584e-08,5.805347286369257e-08,-1.3267977025350564e-20
2.939e-06,-5.3393104771205394e-08,5.3393104771192106e-08,-1.3287829360051837e-20
2.9400000000000002e-06,-4.873273667870492e-08,4.873273667869164e-08,-1.3281211915151412e-20
2.9410000000000003e-06,-4.407236858620445e-08,4.4072368586191173e-08,-1.3274594470250988e-20
2.9420000000000004e-06,-3.9412000493703975e-08,3.941200049369071e-08,-1.3267977025350564e-20
2.943e-06,-3.47516324012035e-08,3.475163240119024e-08,-1.326135958045014e-20
2.944e-06,-3.009126430870303e-08,3.009126430868977e-08,-1.326135958045014e-20
2.945e-06,-2.543089621620255e-08,2.5430896216189306e-08,-1.3244815968199079e-20
2.9460000000000003e-06,-2.0770528123702078e-08,2.0770528123688836e-08,-1.3241507245748867e-20
2.9470000000000003e-06,-1.6110160031201605e-08,1.611016003118837e-08,-1.3234889800848443e-20
2.948e-06,-1.1449791938701145e-08,1.1449791938687904e-08,-1.3241507245748867e-20
2.949e-06,-6.789423846200686e-09,6.789423846187437e-09,-1.3248951871261844e-20
2.95e-06,-2.129055753700223e-09,2.1290557536869698e-09,-1.325308777432461e-20
2.951e-06,-6.784763478108202e-09,6.784763478094936e-09,-1.3265495483512905e-20
2.9520000000000003e-06,-1.1440471202516177e-08,1.1440471202502903e-08,-1.3274594470250988e-20
2.9530000000000004e-06,-1.609617892692414e-08,1.609617892691087e-08,-1.3271285747800776e-20
2.954e-06,-2.0751886651332102e-08,2.0751886651318834e-08,-1.3267977025350564e-20
2.955e-06,-2.5407594375740058e-08,2.5407594375726803e-08,-1.3254742135549715e-20
2.956e-06,-3.0063302100148034e-08,3.006330210013477e-08,-1.326135958045014e-20
2.9570000000000002e-06,-3.4719009824556e-08,3.4719009824542735e-08,-1.3267977025350564e-20
2.9580000000000003e-06,-3.937471754896397e-08,3.9374717548950704e-08,-1.3267977025350564e-20
2.9590000000000004e-06,-4.403042527337194e-08,4.4030425273358666e-08,-1.3274594470250988e-20
2.96e-06,-4.868613299777991e-08,4.8686132997766635e-08,-1.3274594470250988e-20
2.961e-06,-5.334184072218788e-08,5.3341840722174604e-08,-1.3274594470250988e-20
2.962e-06,-5.799754844659585e-08,5.7997548446582566e-08,-1.3281211915151412e-20
2.9630000000000003e-06,-6.265325617100382e-08,6.265325617099053e-08,-1.3287829360051837e-20
2.9640000000000003e-06,-6.730896389541179e-08,6.73089638953985e-08,-1.3287829360051837e-20
2.965e-06,-7.196467161981975e-08,7.196467161980647e-08,-1.3287829360051837e-20
2.966e-06,-7.662037934422772e-08,7.662037934421444e-08,-1.3287829360051837e-20
2.967e-06,-8.127608706863569e-08,8.12760870686224e-08,-1.3287829360051837e-20
2.9680000000000002e-06,-8.593179479304366e-08,8.593179479303036e-08,-1.3301064249852685e-20
2.9690000000000003e-06,-9.058750251745163e-08,9.058750251743833e-08,-1.3301064249852685e-20
2.9700000000000004e-06,-9.52432102418596e-08,9.52432102418463e-08,-1.3301064249852685e-20
2.971e-06,-9.989891796626757e-08,9.989891796625427e-08,-1.3301064249852685e-20
2.972e-06,-1.0455462569067554e-07,1.0455462569066224e-07,-1.3301064249852685e-20
2.973e-06,-1.0921033341508352e-07,1.092103334150702e-07,-1.3314299139653533e-20
2.9740000000000002e-06,-1.1386604113949149e-07,1.1386604113947816e-07,-1.3327534029454382e-20
2.9750000000000003e-06,-1.1852174886389946e-07,1.1852174886388613e-07,-1.3327534029454382e-20
2.9760000000000004e-06,-1.231774565883074e-07,1.2317745658829409e-07,-1.3314299139653533e-20
2.977e-06,-1.2783316431271537e-07,1.2783316431270205e-07,-1.3314299139653533e-20
2.978e-06,-1.3248887203712334e-07,1.3248887203711002e-07,-1.3314299139653533e-20
2.979e-06,-1.371445797615313e-07,1.37144579761518e-07,-1.3314299139653533e-20
2.9800000000000003e-06,-1.4180028748593928e-07,1.4180028748592596e-07,-1.3314299139653533e-20
2.9810000000000003e-06,-1.4645599521034725e-07,1.4645599521033393e-07,-1.3314299139653533e-20
2.982e-06,-1.5111170293475521e-07,1.511117029347419e-07,-1.3314299139653533e-20
2.983e-06,-1.5576741065916318e-07,1.5576741065914987e-07,-1.3314299139653533e-20
2.984e-06,-1.6042311838357115e-07,1.6042311838355784e-07,-1.3314299139653533e-20
2.9850000000000002e-06,-1.6507882610797912e-07,1.650788261079658e-07,-1.3314299139653533e-20
2.9860000000000003e-06,-1.697345338323871e-07,1.6973453383237378e-07,-1.3314299139653533e-20
2.9870000000000004e-06,-1.7439024155679506e-07,1.7439024155678172e-07,-1.334076891925523e-20
2.988e-06,-1.7904594928120303e-07,1.790459492811897e-07,-1.334076891925523e-20
2.989e-06,-1.83701657005611e-07,1.8370165700559766e-07,-1.334076891925523e-20
2.99e-06,-1.8835736473001897e-07,1.8835736473000563e-07,-1.334076891925523e-20
2.9910000000000002e-06,-1.9301307245442693e-07,1.930130724544136e-07,-1.334076891925523e-20
2.9920000000000003e-06,-1.8836202043774337e-07,1.8836202043773003e-07,-1.334076891925523e-20
2.9930000000000004e-06,-1.837109684210598e-07,1.8371096842104649e-07,-1.3314299139653533e-20
2.994e-06,-1.7905991640437623e-07,1.7905991640436292e-07,-1.3314299139653533e-20
2.995e-06,-1.7440886438769266e-07,1.7440886438767935e-07,-1.3314299139653533e-20
2.996e-06,-1.697578123710091e-07,1.697578123709958e-07,-1.3287829360051837e-20
2.9970000000000003e-06,-1.6510676035432553e-07,1.6510676035431224e-07,-1.3287829360051837e-20
2.9980000000000003e-06,-1.6045570833764196e-07,1.604557083376287e-07,-1.326135958045014e-20
2.999e-06,-1.558046563209584e-07,1.5580465632094513e-07,-1.326135958045014e-20
3e-06,-1.5115360430427483e-07,1.5115360430426156e-07,-1.326135958045014e-20
3.001e-06,-1.4650255228759126e-07,1.4650255228757802e-07,-1.3234889800848443e-20
3.0020000000000002e-06,-1.418515002709077e-07,1.4185150027089446e-07,-1.3234889800848443e-20
3.0030000000000003e-06,-1.3720044825422412e-07,1.372004482542109e-07,-1.3234889800848443e-20
3.0040000000000004e-06,-1.3254939623754055e-07,1.3254939623752735e-07,-1.3208420021246746e-20
3.005e-06,-1.27898344220857e-07,1.2789834422084378e-07,-1.3208420021246746e-20
3.006e-06,-1.2324729220417342e-07,1.232472922041602e-07,-1.3208420021246746e-20
3.007e-06,-1.1859624018748983e-07,1.1859624018747666e-07,-1.31687153518442e-20
3.0080000000000003e-06,-1.1394518817080626e-07,1.139451881707931e-07,-1.3155480462043352e-20
3.0090000000000003e-06,-1.0929413615412269e-07,1.0929413615410955e-07,-1.3142245572242504e-20
3.01e-06,-1.0464308413743914e-07,1.0464308413742598e-07,-1.3155480462043352e-20
3.011e-06,-9.99920321207556e-08,9.999203212074243e-08,-1.31687153518442e-20
3.012e-06,-9.534098010407205e-08,9.534098010405887e-08,-1.3181950241645049e-20
3.013e-06,-9.068992808738851e-08,9.06899280873753e-08,-1.3208420021246746e-20
3.0140000000000003e-06,-8.603887607070497e-08,8.603887607069175e-08,-1.3221654911047594e-20
3.0150000000000004e-06,-8.138782405402143e-08,8.13878240540082e-08,-1.3234889800848443e-20
3.016e-06,-7.673677203733789e-08,7.673677203732463e-08,-1.326135958045014e-20
3.017e-06,-7.208572002065435e-08,7.208572002064107e-08,-1.3274594470250988e-20
3.018e-06,-6.74346680039708e-08,6.743466800395752e-08,-1.3287829360051837e-20
3.0190000000000002e-06,-6.278361598728726e-08,6.278361598727395e-08,-1.3314299139653533e-20
3.0200000000000003e-06,-5.8132563970603723e-08,5.8132563970590396e-08,-1.3327534029454382e-20
3.0210000000000004e-06,-5.348151195392018e-08,5.348151195390684e-08,-1.334076891925523e-20
3.022e-06,-4.883045993723663e-08,4.883045993722328e-08,-1.3347386364155655e-20
3.023e-06,-4.417940792055307e-08,4.417940792053972e-08,-1.3354003809056079e-20
3.024e-06,-3.952835590386952e-08,3.9528355903856165e-08,-1.3354003809056079e-20
3.0250000000000003e-06,-3.4877303887185964e-08,3.4877303887172604e-08,-1.3360621253956503e-20
3.0260000000000003e-06,-3.022625187050241e-08,3.022625187048904e-08,-1.3367238698856927e-20
3.027e-06,-2.557519985381885e-08,2.5575199853805488e-08,-1.3360621253956503e-20
3.028e-06,-2.0924147837135294e-08,2.0924147837121927e-08,-1.3367238698856927e-20
3.029e-06,-1.6273095820451733e-08,1.627309582043837e-08,-1.3363929976406715e-20
3.0300000000000002e-06,-1.1622043803768185e-08,1.1622043803754812e-08,-1.3373856143757351e-20
3.0310000000000003e-06,-6.9709917870846375e-09,6.970991787071253e-09,-1.3384609491720541e-20
3.0320000000000004e-06,-2.319939770401083e-09,2.3199397703876943e-09,-1.3388745394783306e-20
3.033e-06,-6.96634073506797e-09,6.96634073505457e-09,-1.3400325923359048e-20
3.034e-06,-1.1612741699734857e-08,1.1612741699721445e-08,-1.341190645193479e-20
3.035e-06,-1.625914266440173e-08,1.625914266438832e-08,-1.3410252090709685e-20
3.0360000000000002e-06,-2.090554362906861e-08,2.0905543629055198e-08,-1.3413560813159897e-20
3.0370000000000003e-06,-2.555194459373549e-08,2.555194459372207e-08,-1.3420178258060321e-20
3.0380000000000004e-06,-3.019834555840238e-08,3.0198345558388945e-08,-1.343341314786117e-20
3.039e-06,-3.484474652306926e-08,3.4844746523055825e-08,-1.343341314786117e-20
3.04e-06,-3.949114748773614e-08,3.94911474877227e-08,-1.3440030592761594e-20
3.041e-06,-4.413754845240302e-08,4.413754845238957e-08,-1.3446648037662018e-20
3.0420000000000003e-06,-4.87839494170699e-08,4.878394941705645e-08,-1.3453265482562442e-20
3.0430000000000003e-06,-5.3430350381736794e-08,5.343035038172332e-08,-1.3473117817263715e-20
3.044e-06,-5.807675134640369e-08,5.80767513463902e-08,-1.3486352707064563e-20
3.045e-06,-6.272315231107058e-08,6.272315231105707e-08,-1.351282248666626e-20
3.046e-06,-6.736955327573747e-08,6.736955327572395e-08,-1.3526057376467109e-20
3.0470000000000002e-06,-7.201595424040437e-08,7.201595424039083e-08,-1.3539292266267957e-20
3.0480000000000003e-06,-7.666235520507126e-08,7.66623552050577e-08,-1.3565762045869654e-20
3.0490000000000004e-06,-8.130875616973816e-08,8.130875616972458e-08,-1.3578996935670502e-20
3.05e-06,-8.595515713440505e-08,8.595515713439146e-08,-1.359223182547135e-20
3.051e-06,-9.060155809907194e-08,9.060155809905832e-08,-1.3618701605073048e-20
3.052e-06,-9.524795906373884e-08,9.52479590637252e-08,-1.3631936494873896e-20
3.0530000000000002e-06,-9.989436002840573e-08,9.989436002839208e-08,-1.3645171384674745e-20
3.0540000000000003e-06,-1.0454076099307262e-07,1.0454076099305895e-07,-1.367164116427644e-20
3.0550000000000004e-06,-1.0918716195773952e-07,1.0918716195772583e-07,-1.368487605407729e-20
3.056e-06,-1.1383356292240634e-07,1.138335629223927e-07,-1.3645171384674745e-20
3.057e-06,-1.1847996388707321e-07,1.1847996388705958e-07,-1.3631936494873896e-20
3.058e-06,-1.2312636485174005e-07,1.2312636485172645e-07,-1.36054667152722e-20
3.0590000000000003e-06,-1.2777276581640692e-07,1.2777276581639334e-07,-1.3578996935670502e-20
3.0600000000000003e-06,-1.3241916678107379e-07,1.324191667810602e-07,-1.3578996935670502e-20
3.061e-06,-1.3706556774574065e-07,1.3706556774572707e-07,-1.3578996935670502e-20
3.062e-06,-1.4171196871040752e-07,1.4171196871039397e-07,-1.3552527156068805e-20
3.063e-06,-1.463583696750744e-07,1.4635836967506084e-07,-1.3552527156068805e-20
3.0640000000000002e-06,-1.5100477063974125e-07,1.510047706397277e-07,-1.3552527156068805e-20
3.0650000000000003e-06,-1.5565117160440812e-07,1.556511716043946e-07,-1.3526057376467109e-20
3.0660000000000004e-06,-1.60297572569075e-07,1.6029757256906146e-07,-1.3526057376467109e-20
3.067e-06,-1.6494397353374186e-07,1.6494397353372833e-07,-1.3526057376467109e-20
3.068e-06,-1.6959037449840872e-07,1.695903744983952e-07,-1.3526057376467109e-20
3.069e-06,-1.742367754630756e-07,1.742367754630621e-07,-1.3499587596865412e-20
3.0700000000000003e-06,-1.7888317642774246e-07,1.7888317642772896e-07,-1.3499587596865412e-20
3.0710000000000003e-06,-1.8352957739240932e-07,1.8352957739239583e-07,-1.3499587596865412e-20
3.0720000000000004e-06,-1.881759783570762e-07,1.8817597835706272e-07,-1.3473117817263715e-20
3.073e-06,-1.9282237932174306e-07,1.9282237932172959e-07,-1.3473117817263715e-20
3.074e-06,-1.8818062475804086e-07,1.8818062475802738e-07,-1.3473117817263715e-20
3.075e-06,-1.8353887019433865e-07,1.8353887019432518e-07,-1.3473117817263715e-20
3.0760000000000003e-06,-1.7889711563063645e-07,1.7889711563062295e-07,-1.3499587596865412e-20
3.0770000000000004e-06,-1.7425536106693424e-07,1.7425536106692074e-07,-1.3499587596865412e-20
3.078e-06,-1.6961360650323204e-07,1.6961360650321854e-07,-1.3499587596865412e-20
3.079e-06,-1.6497185193952984e-07,1.6497185193951634e-07,-1.3499587596865412e-20
3.08e-06,-1.6033009737582763e-07,1.6033009737581413e-07,-1.3499587596865412e-20
3.0810000000000002e-06,-1.5568834281212543e-07,1.556883428121119e-07,-1.3526057376467109e-20
3.0820000000000003e-06,-1.5104658824842323e-07,1.510465882484097e-07,-1.3526057376467109e-20
3.0830000000000004e-06,-1.4640483368472102e-07,1.464048336847075e-07,-1.3526057376467109e-20
3.084e-06,-1.4176307912101882e-07,1.417630791210053e-07,-1.3526057376467109e-20
3.085e-06,-1.3712132455731662e-07,1.371213245573031e-07,-1.3526057376467109e-20
3.086e-06,-1.324795699936144e-07,1.3247956999360089e-07,-1.3526057376467109e-20
3.0870000000000003e-06,-1.278378154299122e-07,1.2783781542989866e-07,-1.3552527156068805e-20
3.0880000000000003e-06,-1.2319606086621e-07,1.2319606086619645e-07,-1.3552527156068805e-20
3.089e-06,-1.1855430630250777e-07,1.1855430630249425e-07,-1.3526057376467109e-20
3.09e-06,-1.1391255173880552e-07,1.1391255173879204e-07,-1.3473117817263715e-20
3.091e-06,-1.0927079717510331e-07,1.0927079717508983e-07,-1.3486352707064563e-20
3.092e-06,-1.0462904261140112e-07,1.0462904261138762e-07,-1.3499587596865412e-20
3.0930000000000003e-06,-9.998728804769892e-08,9.998728804768541e-08,-1.351282248666626e-20
3.0940000000000004e-06,-9.534553348399672e-08,9.53455334839832e-08,-1.351282248666626e-20
3.095e-06,-9.070377892029451e-08,9.0703778920281e-08,-1.351282248666626e-20
3.096e-06,-8.606202435659231e-08,8.606202435657878e-08,-1.3526057376467109e-20
3.097e-06,-8.14202697928901e-08,8.142026979287658e-08,-1.3526057376467109e-20
3.0980000000000002e-06,-7.67785152291879e-08,7.677851522917438e-08,-1.3526057376467109e-20
3.0990000000000003e-06,-7.21367606654857e-08,7.213676066547216e-08,-1.3539292266267957e-20
3.1000000000000004e-06,-6.74950061017835e-08,6.749500610176995e-08,-1.3539292266267957e-20
3.101e-06,-6.285325153808129e-08,6.285325153806775e-08,-1.3539292266267957e-20
3.102e-06,-5.821149697437909e-08,5.8211496974365534e-08,-1.3552527156068805e-20
3.103e-06,-5.356974241067688e-08,5.356974241066333e-08,-1.3552527156068805e-20
3.1040000000000003e-06,-4.892798784697468e-08,4.892798784696112e-08,-1.355914460096923e-20
3.1050000000000003e-06,-4.4286233283272476e-08,4.428623328325891e-08,-1.3565762045869654e-20
3.106e-06,-3.964447871957027e-08,3.96444787195567e-08,-1.3572379490770078e-20
3.107e-06,-3.500272415586807e-08,3.500272415585449e-08,-1.3578996935670502e-20
3.108e-06,-3.0360969592165865e-08,3.0360969592152286e-08,-1.3578996935670502e-20
3.1090000000000002e-06,-2.5719215028463655e-08,2.5719215028450076e-08,-1.3578996935670502e-20
3.1100000000000003e-06,-2.107746046476145e-08,2.1077460464747865e-08,-1.3585614380570927e-20
3.1110000000000004e-06,-1.643570590105924e-08,1.643570590104566e-08,-1.3582305658120714e-20
3.112e-06,-1.1793951337357044e-08,1.179395133734345e-08,-1.3593886186696457e-20
3.113e-06,-7.152196773654847e-09,7.152196773641241e-09,-1.36054667152722e-20
3.114e-06,-2.510442209952643e-09,2.5104422099390326e-09,-1.3610429798947517e-20
3.1150000000000002e-06,-7.147555019091156e-09,7.147555019077539e-09,-1.3617047243847942e-20
3.1160000000000003e-06,-1.1784667828229669e-08,1.1784667828216045e-08,-1.3623664688748366e-20
3.1170000000000004e-06,-1.6421780637368175e-08,1.642178063735455e-08,-1.3625319049973472e-20
3.118e-06,-2.1058893446506674e-08,2.1058893446493055e-08,-1.3618701605073048e-20
3.119e-06,-2.569600625564518e-08,2.569600625563156e-08,-1.3618701605073048e-20
3.12e-06,-3.033311906478369e-08,3.033311906477007e-08,-1.3625319049973472e-20
3.1210000000000003e-06,-3.49702318739222e-08,3.4970231873908574e-08,-1.3625319049973472e-20
3.1220000000000003e-06,-3.9607344683060705e-08,3.960734468304708e-08,-1.3625319049973472e-20
3.123e-06,-4.424445749219921e-08,4.4244457492185586e-08,-1.3625319049973472e-20
3.124e-06,-4.888157030133772e-08,4.888157030132409e-08,-1.3625319049973472e-20
3.125e-06,-5.3518683110476223e-08,5.35186831104626e-08,-1.3625319049973472e-20
3.1260000000000002e-06,-5.815579591961474e-08,5.8155795919601104e-08,-1.363855393977432e-20
3.1270000000000003e-06,-6.279290872875326e-08,6.279290872873962e-08,-1.3645171384674745e-20
3.1280000000000004e-06,-6.743002153789178e-08,6.743002153787812e-08,-1.3658406274475593e-20
3.129e-06,-7.20671343470303e-08,7.206713434701663e-08,-1.367164116427644e-20
